None,closeask,openask,highask,lowask
733,75.462,75.527,75.548,75.403
734,75.399,75.462,75.485,75.366
735,75.436,75.399,75.472,75.395
736,75.479,75.436,75.501,75.425
737,75.516,75.479,75.518,75.46
738,75.556,75.516,75.588,75.463
739,75.709,75.556,75.738,75.5
740,75.644,75.709,75.749,75.643
741,75.878,75.644,75.919,75.637
742,75.813,75.878,75.878,75.782
743,75.851,75.813,75.873,75.794
744,75.872,75.851,75.903,75.801
745,75.998,75.872,76.017,75.864
746,75.773,75.998,76.007,75.741
747,75.797,75.773,75.843,75.73
748,75.858,75.797,75.913,75.796
749,75.867,75.858,75.924,75.847
750,75.889,75.867,75.953,75.861
751,75.74,75.889,75.963,75.725
752,75.669,75.74,75.743,75.577
753,75.613,75.669,75.699,75.44
754,75.594,75.613,75.634,75.535
755,75.667,75.594,75.693,75.568
756,75.677,75.667,75.694,75.628
757,75.573,75.677,75.687,75.565
758,75.532,75.573,75.646,75.527
759,75.547,75.532,75.578,75.49
760,75.525,75.547,75.595,75.502
761,75.527,75.525,75.57,75.495
762,75.255,75.527,75.532,75.241
763,75.209,75.255,75.315,75.125
764,75.206,75.209,75.258,75.166
765,75.305,75.206,75.305,75.185
766,75.288,75.305,75.347,75.288
767,75.302,75.288,75.323,75.254
768,75.391,75.302,75.391,75.302
769,75.274,75.391,75.417,75.228
770,75.319,75.274,75.328,75.222
771,75.498,75.319,75.506,75.299
772,75.653,75.498,75.658,75.497
