None,closeask,openask,highask,lowask
468,1.14279,1.14245,1.14292,1.14203
469,1.14239,1.14279,1.14289,1.1422
470,1.14285,1.14239,1.14348,1.14236
471,1.14333,1.14285,1.14407,1.14257
472,1.14346,1.14333,1.14368,1.14296
473,1.1436,1.14346,1.14388,1.14301
474,1.14352,1.1436,1.14368,1.1432
475,1.1435,1.14352,1.14386,1.14307
476,1.14395,1.1435,1.14415,1.14283
477,1.14399,1.14395,1.14442,1.14368
478,1.14371,1.14399,1.14406,1.14363
479,1.14403,1.14371,1.14425,1.14356
480,1.14451,1.14403,1.14459,1.14379
481,1.14354,1.14451,1.14501,1.14333
482,1.14315,1.14354,1.14383,1.14277
483,1.14322,1.14315,1.14416,1.14244
484,1.14306,1.14322,1.14354,1.14266
485,1.14292,1.14306,1.14346,1.14277
486,1.14337,1.14292,1.14358,1.14221
487,1.14312,1.14337,1.14412,1.14304
488,1.14257,1.14312,1.14326,1.14219
489,1.14141,1.14257,1.14265,1.14062
490,1.14249,1.14141,1.14269,1.14116
491,1.14175,1.14249,1.14257,1.14154
492,1.14195,1.14175,1.14235,1.14132
493,1.14181,1.14195,1.1425,1.14139
494,1.14924,1.14181,1.1502,1.1418
495,1.14808,1.14924,1.14948,1.14763
496,1.14804,1.14808,1.14832,1.14758
497,1.14819,1.14804,1.14894,1.1479
498,1.14855,1.14819,1.14896,1.14815
499,1.14881,1.14855,1.1496,1.14845
500,1.14935,1.14881,1.14949,1.14875
501,1.15035,1.14935,1.1505,1.14919
502,1.15019,1.15035,1.15081,1.15012
503,1.1503,1.15019,1.15065,1.15009
504,1.15051,1.1503,1.15091,1.15022
505,1.15005,1.15051,1.1506,1.14974
506,1.14962,1.15005,1.15145,1.14952
507,1.14919,1.14962,1.15088,1.14858
508,1.14847,1.14919,1.1494,1.1483
509,1.14767,1.14847,1.14874,1.14717
510,1.14873,1.14767,1.14897,1.14758
511,1.14927,1.14873,1.1496,1.14848
512,1.14946,1.14927,1.14954,1.14843
513,1.14774,1.14946,1.14956,1.14772
