None,closeask,openask,highask,lowask
5718,109.907,109.968,110.0,109.882
5719,109.927,109.907,109.941,109.84
5720,109.907,109.927,109.928,109.845
5721,109.93,109.907,109.937,109.885
5722,109.938,109.93,109.945,109.899
5723,110.004,109.938,110.036,109.885
5724,109.957,110.004,110.026,109.929
5725,109.997,109.957,110.039,109.93
5726,109.982,109.997,110.025,109.941
5727,109.972,109.982,110.031,109.966
5728,110.03,109.972,110.046,109.966
5729,110.024,110.03,110.046,110.009
5730,110.026,110.024,110.039,109.999
5731,109.997,110.026,110.038,109.986
5732,110.071,109.997,110.123,109.997
5733,110.206,110.071,110.209,110.065
5734,110.211,110.206,110.216,110.093
5735,109.964,110.211,110.239,109.929
5736,110.098,109.964,110.121,109.956
5737,109.972,110.098,110.113,109.97
5738,110.008,109.972,110.029,109.954
5739,110.084,110.008,110.104,109.981
5740,110.038,110.084,110.118,110.016
5741,110.032,110.038,110.085,110.006
5742,110.043,110.032,110.066,110.004
5743,110.017,110.043,110.085,110.01
5744,110.01,110.017,110.071,110.003
5745,110.037,110.01,110.059,110.008
5746,110.069,110.037,110.094,110.021
5747,110.083,110.069,110.138,110.013
5748,110.053,110.083,110.083,110.045
5749,109.99,110.053,110.075,109.963
5750,109.966,109.99,109.998,109.926
5751,109.941,109.966,109.986,109.928
5752,109.973,109.941,110.0,109.928
5753,109.973,109.973,109.974,109.928
5754,109.981,109.973,110.005,109.954
5755,109.971,109.981,109.982,109.94
5756,109.996,109.971,110.0,109.928
5757,109.998,109.996,110.081,109.985
5758,109.974,109.998,110.163,109.889
5759,109.9,109.974,110.04,109.893
5760,109.931,109.9,109.936,109.853
5761,109.922,109.931,109.948,109.875
5762,110.06,109.922,110.079,109.9
5763,110.128,110.06,110.144,110.037
5764,110.048,110.128,110.184,110.032
5765,110.035,110.048,110.091,109.992
5766,110.047,110.035,110.075,110.023
5767,110.049,110.047,110.08,110.038
5768,110.098,110.049,110.107,110.045
5769,110.104,110.098,110.11,110.078
5770,110.128,110.104,110.146,110.078
5771,110.128,110.128,110.215,110.085
5772,110.124,110.128,110.152,110.103
5773,110.152,110.124,110.174,110.098
5774,110.152,110.152,110.188,110.128
5775,110.195,110.152,110.209,110.14
5776,110.214,110.195,110.224,110.159
5777,110.18,110.214,110.215,110.157
5778,110.144,110.18,110.189,110.144
5779,110.206,110.144,110.213,110.126
5780,110.123,110.206,110.243,110.12
5781,110.135,110.123,110.163,110.095
5782,110.151,110.135,110.188,110.113
5783,110.191,110.151,110.248,110.1
5784,110.162,110.191,110.216,110.124
5785,110.167,110.162,110.205,110.149
5786,110.041,110.167,110.18,110.039
5787,110.046,110.041,110.096,110.033
5788,110.048,110.046,110.087,109.961
