None,closeask,openask,highask,lowask
548,8.4394,8.43993,8.441,8.43557
549,8.43997,8.4394,8.44078,8.4378
550,8.44359,8.43997,8.44622,8.4393
551,8.44533,8.44359,8.44813,8.44069
552,8.44884,8.44533,8.44977,8.44358
553,8.44548,8.44884,8.4528,8.44449
554,8.44914,8.44548,8.45092,8.4447
555,8.45561,8.44914,8.45802,8.4426
556,8.45892,8.45561,8.467,8.4554
557,8.46732,8.45892,8.46743,8.4542
558,8.46335,8.46732,8.46894,8.4607
559,8.468,8.46335,8.4751,8.4621
560,8.4778,8.468,8.4804,8.468
561,8.50055,8.4778,8.5015,8.4755
562,8.47582,8.50055,8.50245,8.47271
563,8.4697,8.47582,8.4841,8.4694
564,8.47465,8.4697,8.4761,8.46778
565,8.4729,8.47465,8.47827,8.4695
566,8.46596,8.4729,8.4739,8.4644
567,8.46191,8.46596,8.4688,8.46102
568,8.4617,8.46191,8.4664,8.4605
569,8.46466,8.4617,8.46689,8.4612
570,8.4637,8.46466,8.46532,8.4618
571,8.46494,8.4637,8.46586,8.46132
572,8.46377,8.46494,8.46498,8.4627
573,8.46232,8.46377,8.4643,8.46205
574,8.46219,8.46232,8.46559,8.4613
575,8.46061,8.46219,8.46458,8.45924
576,8.4595,8.46061,8.46282,8.4582
577,8.4597,8.4595,8.4629,8.459
578,8.472,8.4597,8.4758,8.4597
579,8.48247,8.472,8.48609,8.4692
580,8.47405,8.48247,8.48302,8.46218
581,8.46932,8.47405,8.47436,8.4653
582,8.4648,8.46932,8.47341,8.4629
583,8.46929,8.4648,8.47187,8.4631
584,8.4701,8.46929,8.47851,8.46476
585,8.46868,8.4701,8.472,8.4613
586,8.48013,8.46868,8.48252,8.46704
587,8.48341,8.48013,8.48538,8.47485
588,8.48416,8.48341,8.48759,8.47687
589,8.48111,8.48416,8.48422,8.4754
590,8.48324,8.48111,8.48415,8.479
591,8.47836,8.48324,8.48482,8.47811
592,8.4895,8.47836,8.4901,8.478
593,8.48678,8.4895,8.4924,8.48435
594,8.48308,8.48678,8.4873,8.48261
595,8.48473,8.48308,8.48598,8.48247
596,8.48908,8.48473,8.49114,8.48433
597,8.48896,8.48908,8.49324,8.48607
598,8.49278,8.48896,8.49388,8.48838
599,8.49142,8.49278,8.49282,8.49071
600,8.49557,8.49142,8.49602,8.49083
601,8.50146,8.49557,8.50771,8.4947
602,8.49628,8.50146,8.50384,8.49539
603,8.50557,8.49628,8.51168,8.4961
604,8.5171,8.50557,8.51831,8.5015
605,8.51252,8.5171,8.52273,8.511
606,8.5191,8.51252,8.5215,8.5106
607,8.5052,8.5191,8.52065,8.5037
608,8.51903,8.5052,8.5212,8.50339
609,8.52983,8.51903,8.53101,8.5163
610,8.52195,8.52983,8.5337,8.52011
611,8.52639,8.52195,8.53186,8.5194
612,8.53478,8.52639,8.53598,8.5254
613,8.53944,8.53478,8.54327,8.53478
614,8.54271,8.53944,8.54501,8.53905
615,8.5372,8.54271,8.54373,8.53523
616,8.546,8.5372,8.55166,8.53639
617,8.53941,8.546,8.55197,8.53861
618,8.5425,8.53941,8.5439,8.53733
619,8.5429,8.5425,8.54464,8.5396
620,8.54853,8.5429,8.5496,8.5426
621,8.54784,8.54853,8.55219,8.54615
622,8.5474,8.54784,8.549,8.546
623,8.54646,8.5474,8.55025,8.54639
624,8.54877,8.54646,8.54877,8.54546
625,8.5477,8.54877,8.55163,8.5473
