None,closeask,openask,highask,lowask
4281,0.84577,0.84665,0.84715,0.84556
4282,0.8459,0.84577,0.84601,0.84565
4283,0.84615,0.8459,0.84671,0.84555
4284,0.84645,0.84615,0.84683,0.84605
4285,0.84654,0.84645,0.84664,0.84612
4286,0.84655,0.84654,0.8467,0.84619
4287,0.84709,0.84655,0.84738,0.84634
4288,0.84795,0.84709,0.84864,0.84699
4289,0.8476,0.84795,0.8485,0.84734
4290,0.84738,0.8476,0.84804,0.84736
4291,0.84737,0.84738,0.84775,0.84734
4292,0.84755,0.84737,0.84765,0.84724
4293,0.84774,0.84755,0.84775,0.84681
4294,0.84747,0.84774,0.84802,0.84637
4295,0.84648,0.84747,0.84759,0.84645
4296,0.84638,0.84648,0.84685,0.84629
4297,0.84608,0.84638,0.84672,0.84601
4298,0.84588,0.84608,0.84654,0.84574
4299,0.84578,0.84588,0.84605,0.84495
4300,0.84478,0.84578,0.84583,0.84449
4301,0.8443,0.84478,0.84485,0.84361
4302,0.84435,0.8443,0.84442,0.84371
4303,0.84357,0.84435,0.84488,0.84339
4304,0.84409,0.84357,0.8443,0.8432
4305,0.84419,0.84409,0.84434,0.84374
4306,0.84458,0.84419,0.84465,0.84378
4307,0.8451,0.84458,0.84542,0.84401
4308,0.84458,0.8451,0.8462,0.84452
4309,0.84415,0.84458,0.84474,0.84383
4310,0.8433,0.84415,0.84443,0.84325
4311,0.84295,0.8433,0.84407,0.84263
4312,0.84312,0.84295,0.8437,0.8425
4313,0.84325,0.84312,0.84375,0.84307
4314,0.84384,0.84325,0.84415,0.84292
4315,0.84517,0.84384,0.84619,0.84382
4316,0.84553,0.84517,0.84563,0.84489
4317,0.84557,0.84553,0.84594,0.84529
4318,0.84452,0.84557,0.84572,0.84449
4319,0.84404,0.84452,0.84472,0.8437
4320,0.8444,0.84404,0.8445,0.84367
4321,0.84343,0.8444,0.84443,0.84342
4322,0.84365,0.84343,0.8438,0.84329
4323,0.84407,0.84365,0.84456,0.84341
4324,0.84409,0.84407,0.84423,0.84342
4325,0.84474,0.84409,0.84536,0.84402
4326,0.84665,0.84474,0.8468,0.84468
4327,0.84681,0.84665,0.84735,0.84644
4328,0.84636,0.84681,0.847,0.84634
