None,closeask,openask,highask,lowask
620,7.84576,7.8467,7.8467,7.84561
621,7.84557,7.84576,7.84598,7.84544
622,7.84547,7.84557,7.84565,7.84539
623,7.84543,7.84547,7.84559,7.84535
624,7.84558,7.84543,7.84575,7.8454
625,7.84537,7.84558,7.84574,7.84535
626,7.8462,7.84537,7.84643,7.84536
627,7.84586,7.8462,7.84674,7.84583
628,7.84617,7.84586,7.84628,7.84585
629,7.84591,7.84617,7.84632,7.84577
630,7.84639,7.84591,7.8464,7.84578
631,7.84626,7.84639,7.84643,7.84626
632,7.84674,7.84626,7.84676,7.84625
633,7.8466,7.84674,7.84674,7.84649
